LSOA,Predicted IMD Score
E01007769,71.02794
E01007685,8.927497
E01007754,13.388892
E01007755,12.259228
E01007756,11.3315115
E01007761,30.899437
E01007762,21.669369
E01007682,26.24537
E01007683,14.932664
E01007686,9.994044
E01007688,19.832214
E01007725,15.089311
E01007726,50.804237
E01007757,24.901628
E01007758,33.137093
E01007759,42.865547
E01007760,51.64885
E01007763,51.74502
E01007764,66.04513
E01007708,52.705982
E01007709,8.693792
E01007710,5.750924
E01007711,14.002273
E01007724,18.742214
E01007734,58.390255
E01007684,13.935258
E01007687,16.635517
E01007689,10.669114
E01007690,5.760439
E01007675,21.823324
E01007678,11.382895
E01007679,27.385
E01007680,34.50531
E01007712,8.074062
E01007713,5.2342663
E01007811,12.374856
E01007812,33.916924
E01007813,17.501583
E01007814,12.309947
E01007676,30.07069
E01007702,28.52795
E01007703,17.577608
E01007704,29.877031
E01007705,12.612825
E01007707,19.568771
E01007666,13.879895
E01007809,54.920956
E01007810,24.858969
E01007815,35.7131
E01007665,11.004399
E01007699,21.50468
E01007700,15.33982
E01007701,37.722782
E01007706,15.761957
E01007787,13.778351
E01007788,19.599451
E01007789,36.74462
E01007792,10.683432
E01007657,11.706414
E01007659,16.09428
E01007785,20.049845
E01007786,18.124434
E01007790,63.396187
E01007791,47.078327
E01007667,29.60519
E01007668,55.821648
E01007669,14.83829
E01007670,9.919181
E01007672,7.0054865
E01007673,31.211311
E01007671,13.25222
E01007674,9.425642
E01007747,29.559488
E01007750,18.803616
E01007658,13.508662
E01007660,9.812215
E01007661,7.3239613
E01007662,41.582844
E01007663,7.7631245
E01007664,8.440373
E01007748,14.062161
E01007749,9.8340025
E01007751,16.570492
E01007752,8.220147
E01007753,15.152735
E01008144,20.307863
E01008145,38.050953
E01008148,24.717464
E01008149,8.083214
E01008150,26.111336
E01008142,24.257608
E01008143,19.879131
E01008146,4.365122
E01008147,10.014256
E01007888,7.5738726
E01007892,46.18483
E01007893,9.9456
E01007898,9.194663
E01007899,9.908871
E01007900,27.774197
E01007901,44.06837
E01007887,16.691566
E01007889,6.221923
E01007890,8.141592
E01007891,9.435816
E01007894,12.726939
E01007895,24.860046
E01007896,5.9331274
E01007897,10.257894
E01008134,17.442913
E01008135,15.948519
E01008137,8.46783
E01008141,7.8750973
E01008053,42.947124
E01008056,40.072643
E01008058,24.521276
E01008138,34.82221
E01008139,23.955366
E01007856,48.36868
E01008054,48.743107
E01008055,42.95015
E01008057,43.851948
E01008126,7.901781
E01008128,9.873538
E01008136,27.38609
E01008140,15.375924
E01033275,9.980133
E01033280,7.446601
E01008085,53.170242
E01008086,44.207127
E01008116,53.06703
E01008117,67.49711
E01008118,52.026993
E01008119,55.210426
E01008125,43.54593
E01007849,38.97209
E01007857,45.858692
E01008059,53.408413
E01008060,45.727818
E01008061,51.44044
E01008063,30.237667
E01033277,64.91102
E01008087,19.975344
E01008088,22.109537
E01008090,57.530003
E01008092,59.81888
E01008122,64.616066
E01008124,62.39026
E01007848,59.286972
E01007851,47.880547
E01007947,70.99549
E01007948,57.61655
E01008062,61.668682
E01007847,44.8281
E01007850,18.644156
E01007852,22.337528
E01007853,23.12798
E01007854,29.127111
E01007855,30.776043
E01007941,58.763737
E01007945,53.213284
E01007946,55.349705
E01007950,36.23942
E01008123,51.18979
E01007987,12.073683
E01007988,13.180481
E01007989,8.458847
E01007991,24.34799
E01007995,18.869677
E01008089,41.74846
E01008091,18.779669
E01008093,15.964872
E01007903,34.01763
E01007904,67.25765
E01007913,50.06279
E01007914,50.079723
E01007870,53.83157
E01007871,37.243027
E01007943,61.055183
E01008094,47.667603
E01007869,37.67226
E01007872,27.369404
E01007873,54.097733
E01007942,31.502008
E01007949,41.29528
E01007990,20.904179
E01007992,10.83768
E01007993,28.580172
E01007994,8.265093
E01007996,20.429222
E01007874,66.495865
E01007875,68.92625
E01007877,47.82101
E01007940,61.70048
E01007944,60.47345
E01033269,69.43313
E01033270,37.811058
E01008129,13.691452
E01008130,14.083022
E01008131,11.526404
E01008132,4.357336
E01008133,19.267279
E01008151,9.6222
E01008153,15.261223
E01008154,15.429762
E01008155,18.333364
E01008156,7.7171297
E01008160,14.879983
E01007997,12.065551
E01007998,47.70084
E01008152,12.04322
E01008158,25.882154
E01008065,63.86954
E01008068,28.492352
E01008072,40.011894
E01008157,46.18895
E01008161,22.388975
E01007883,67.962494
E01007902,69.970894
E01007905,53.902397
E01007906,53.84369
E01008064,8.288123
E01008066,10.32951
E01008069,10.237476
E01008074,6.737545
E01007951,7.952752
E01007960,7.049819
E01007962,13.950745
E01008159,5.166458
E01007866,17.692335
E01007867,11.521488
E01007868,7.917447
E01008067,13.178417
E01008073,22.697958
E01007907,25.341545
E01007908,18.551031
E01007909,19.587069
E01007911,11.868535
E01008014,49.169453
E01008016,33.6442
E01007952,2.2853277
E01007953,14.070133
E01007954,4.291647
E01007961,5.585478
E01007859,13.107265
E01007860,10.658869
E01007863,9.740174
E01007864,8.589119
E01008104,23.93256
E01007910,35.787964
E01007912,17.822783
E01007971,24.92052
E01007973,11.85418
E01007858,6.633028
E01007861,6.1234903
E01007862,6.2303267
E01007865,6.4626455
E01008011,71.391975
E01008012,51.3086
E01008013,58.68854
E01008015,51.927765
E01008017,62.161053
E01008018,60.53223
E01008105,19.357512
E01008107,43.69213
E01008111,15.9509735
E01033271,61.55297
E01033272,32.69204
E01007955,2.0305955
E01007956,2.236183
E01007957,1.8341653
E01007958,2.3642805
E01007959,2.2628686
E01008108,31.627438
E01008109,32.824806
E01008112,30.866735
E01008113,21.663277
E01033273,25.996712
E01033274,34.336407
E01008095,34.901493
E01008096,41.019432
E01008097,65.78939
E01008101,44.79
E01007965,42.244377
E01007969,28.876013
E01007972,10.772118
E01007974,14.190848
E01007963,28.660606
E01007967,39.963562
E01007999,12.932565
E01008008,48.03765
E01008009,60.909267
E01008043,6.5476675
E01008044,2.7725465
E01008047,6.2623377
E01008048,6.390108
E01008050,3.5529745
E01007931,4.275135
E01007934,3.52725
E01007935,5.17922
E01007936,4.330656
E01007937,5.262661
E01007938,7.33232
E01008098,61.39685
E01008100,61.26033
E01008102,55.830563
E01008103,59.42927
E01007964,30.842733
E01007966,28.408205
E01007968,39.555305
E01007970,63.39548
E01008042,23.340029
E01008045,19.17462
E01008046,11.424246
E01008049,14.5566225
E01008051,18.14321
E01008052,13.278159
E01007975,47.64057
E01007976,36.66101
E01007977,64.30998
E01007979,59.655495
E01008099,19.095919
E01008000,26.827013
E01008001,26.926569
E01008004,32.743435
E01008005,17.986277
E01008010,38.01393
E01007978,22.373222
E01007980,19.045965
E01007981,14.725697
E01007983,11.998407
E01007985,14.023585
E01007982,39.728027
E01008002,11.898878
E01008003,17.865688
E01008006,18.52431
E01007927,2.0829484
E01007928,1.5975282
E01007929,4.8368206
E01007930,2.9975698
E01007932,6.4008627
E01007939,5.7091856
E01008028,21.93871
E01008029,35.266655
E01008032,27.13662
E01008034,19.189583
E01007828,15.655593
E01007829,14.142278
E01007831,7.878539
E01007832,8.481107
E01007986,9.235475
E01008007,50.66493
E01008075,58.13422
E01008076,51.108154
E01008077,42.266014
E01008031,24.552988
E01008033,18.01381
E01008038,9.961124
E01008040,12.132042
E01007835,18.721714
E01007836,10.497685
E01007843,39.032825
E01007846,13.981091
E01008030,18.511816
E01008035,9.730201
E01008036,6.724971
E01008041,9.935027
E01007827,12.176889
E01007830,20.490082
E01007833,15.520331
E01007984,9.623443
E01008078,18.22599
E01008079,10.92418
E01008019,25.870338
E01008020,20.312727
E01008022,60.171867
E01008027,28.565817
E01008037,42.596645
E01008039,16.696524
E01007824,7.670377
E01007825,5.7554646
E01007826,4.0699863
E01007834,14.364218
E01007920,5.451971
E01007921,8.454476
E01007923,4.3807373
E01007925,7.687849
E01007926,6.837096
E01007933,3.4767816
E01007823,23.8988
E01007916,54.23369
E01007919,52.310802
E01008080,20.131672
E01008081,52.572906
E01008082,57.3958
E01008083,62.441395
E01008084,56.99603
E01007915,2.956167
E01007917,12.5936985
E01007918,7.6734133
E01007922,4.392317
E01007924,14.969032
E01008021,5.654028
E01008023,6.8787413
E01008024,17.254633
E01008025,18.400114
E01032585,11.043921
E01033261,20.609211
E01033262,21.704792
E01033263,25.920923
E01033264,23.4566
E01033276,18.066895
E01008114,47.065983
E01008115,29.41441
E01033265,35.894115
E01033266,23.041782
E01033267,27.751606
E01007878,49.64592
E01007879,23.971207
E01007881,35.509453
E01007882,15.485123
E01007885,59.09862
E01007886,57.289295
E01033268,33.396873
E01007838,16.122417
E01007839,8.650286
E01007841,11.227245
E01007842,26.276299
E01033278,36.89486
E01033279,46.895416
E01010646,5.2936153
E01010647,4.5909386
E01010648,5.7574406
E01010692,6.59424
E01010691,3.5473135
E01010693,2.7900636
E01010694,2.11458
E01010695,8.318037
E01010696,5.3810444
E01010697,0.8508699
E01010698,10.898108
E01010699,16.649351
E01010767,10.648028
E01010768,2.2490575
E01010769,10.944371
E01010771,4.6988297
E01010638,14.983166
E01010639,13.8455925
E01010640,16.15666
E01010641,15.673926
E01010642,9.172007
E01010643,15.618458
E01010644,13.918531
E01010645,8.097731
E01010770,4.696205
E01010772,2.7886865
E01010773,9.116356
E01010774,6.6657515
E01010706,8.874877
E01010707,10.302455
E01010708,18.945925
E01010709,7.434101
E01010719,51.982647
E01010727,24.329693
E01010728,42.48079
E01010729,16.18993
E01010700,48.18302
E01010701,66.317764
E01010702,45.936966
E01010703,31.25589
E01010704,29.604252
E01010705,21.865715
E01010710,65.96109
E01010712,46.79627
E01010720,54.540188
E01010721,47.79054
E01010723,51.197865
E01010724,40.004436
E01010725,34.641403
E01010579,5.1857605
E01010580,4.734932
E01010764,6.5392675
E01010765,15.388817
E01010766,3.0461404
E01010711,78.306
E01010713,45.680363
E01010714,36.622337
E01010716,36.018566
E01010715,37.371094
E01010717,32.860886
E01010718,38.9404
E01010726,7.9089518
E01010859,10.224375
E01010573,15.851478
E01010574,10.493796
E01010575,12.1798115
E01010577,8.799932
E01010722,35.125664
E01010860,12.881909
E01010862,12.175691
E01010863,9.340678
E01010578,16.491947
E01010581,12.2469635
E01010582,12.266655
E01010584,28.722225
E01010585,22.21874
E01010568,11.748317
E01010569,31.071724
E01010571,31.373945
E01010572,11.964881
E01010576,7.942293
E01010683,9.082519
E01010684,14.283639
E01010685,15.836974
E01010686,12.526154
E01010570,5.1701508
E01010583,41.936527
E01010784,23.701223
E01010785,14.898131
E01010786,10.717413
E01010790,6.449539
E01010680,50.311745
E01010681,6.162096
E01010682,47.831577
E01010687,9.432011
E01010688,18.8494
E01010689,16.329472
E01010690,17.960575
E01010782,52.110344
E01010787,16.243765
E01010788,22.757689
E01033689,38.018394
E01033694,20.131273
E01010776,35.93847
E01010777,60.838886
E01010779,37.344135
E01010781,29.15145
E01010783,20.914059
E01010586,7.4622574
E01010587,11.055943
E01010588,14.882713
E01010589,10.891025
E01010591,24.731426
E01010593,12.441938
E01010596,11.276992
E01010854,18.127625
E01010855,16.708405
E01010856,26.781706
E01010857,14.8713045
E01010858,11.474494
E01010861,10.263479
E01010603,23.815245
E01010604,16.341156
E01010605,47.18099
E01010775,12.050756
E01010778,38.00166
E01010789,23.990425
E01010791,20.54779
E01010792,40.78941
E01010793,28.330647
E01010652,30.868584
E01010653,46.108646
E01010655,45.344933
E01010656,26.578465
E01010657,29.896154
E01010649,37.99654
E01010650,65.06981
E01010654,46.535492
E01010826,63.69833
E01010597,33.462227
E01010598,20.950626
E01010599,24.652027
E01010600,33.14407
E01010602,29.750952
E01010670,21.981754
E01010671,24.351158
E01010673,43.321636
E01010675,23.470392
E01010669,28.396753
E01010674,44.275417
E01010677,46.307114
E01010805,24.815945
E01010590,9.295972
E01010592,18.774246
E01010594,15.027599
E01010595,25.471651
E01010601,26.123983
E01010651,24.03297
E01010825,27.22366
E01010827,31.44953
E01010804,35.20189
E01010806,42.724415
E01010807,45.01021
E01010808,47.430717
E01010809,47.17644
E01010676,49.13729
E01010679,68.13828
E01010824,66.07456
E01010840,68.79638
E01010841,69.888504
E01010828,55.580273
E01010829,50.93093
E01010830,42.70695
E01010831,56.4613
E01010832,47.84281
E01010672,10.3612995
E01010678,14.518224
E01010799,29.586685
E01010800,64.63582
E01010801,27.73454
E01010802,50.290733
E01010803,55.394047
E01010810,34.785896
E01010811,50.693775
E01010813,62.97861
E01010618,51.950344
E01010619,40.70125
E01010625,61.769646
E01010626,50.60471
E01010627,49.873146
E01010606,68.72056
E01010607,45.67095
E01010617,67.653694
E01010842,65.90629
E01033690,44.03081
E01033691,60.741177
E01033692,42.228096
E01033693,66.87775
E01010628,43.803608
E01010629,22.936012
E01010630,37.499886
E01010631,46.345245
E01010632,51.104923
E01010658,40.558514
E01010812,59.03713
E01010833,56.530987
E01010843,64.25935
E01010620,58.955315
E01010621,44.565533
E01010622,59.455353
E01010623,64.593796
E01010624,49.11388
E01010794,23.786772
E01010795,17.972158
E01010796,35.319473
E01010797,15.466366
E01010798,24.754238
E01010834,29.668316
E01010835,40.93111
E01010836,20.523863
E01010837,44.39692
E01010838,41.629887
E01010839,52.666405
E01010608,51.373924
E01010613,49.863224
E01010730,78.49865
E01010734,56.01578
E01010609,48.899548
E01010610,71.39452
E01010611,50.877457
E01010614,51.867626
E01010633,25.373703
E01010634,16.067593
E01010635,60.03215
E01010636,15.93415
E01010637,24.165062
E01010731,49.492138
E01010732,53.838066
E01010733,68.47601
E01010736,60.442245
E01010737,62.68029
E01010659,63.063293
E01010662,27.064573
E01010664,25.80242
E01010761,22.674593
E01033695,17.58879
E01033696,15.89133
E01033697,42.098885
E01010663,65.04137
E01010665,35.617954
E01010666,68.63218
E01010667,35.304134
E01010735,64.29323
E01010738,48.664696
E01010739,72.60761
E01010740,38.87329
E01010744,43.75195
E01010612,67.246155
E01010819,63.979588
E01010820,73.859
E01010821,58.39031
E01010822,69.23311
E01010615,34.121838
E01010616,47.708576
E01010742,48.706963
E01010743,59.389343
E01010847,25.96948
E01010848,27.52557
E01010852,41.02919
E01010853,19.748924
E01010668,15.698673
E01010755,54.06206
E01010762,29.79443
E01010763,28.823437
E01010846,33.347095
E01010745,51.081783
E01010747,33.565193
E01010748,51.228775
E01010749,44.58889
E01010814,45.75741
E01010815,34.731422
E01010816,16.060383
E01010817,40.82857
E01010818,18.809124
E01010752,29.459618
E01010753,12.777064
E01010754,19.710712
E01010756,21.24356
E01010758,6.6685543
E01010759,26.662537
E01010760,11.907905
E01010741,24.435213
E01010845,51.06955
E01010849,24.16571
E01010850,53.509262
E01010851,20.355913
E01010864,38.24334
E01010867,27.12163
E01010874,55.456467
E01010746,15.549356
E01010750,19.230133
E01010751,30.726688
E01010865,23.02934
E01010866,24.15252
E01010868,47.42006
E01010869,38.497265
E01010870,15.434051
E01010871,30.137062
E01010872,35.883232
E01010873,17.654968
E01010911,8.951934
E01010912,26.32826
E01010913,9.357585
E01010915,21.618292
E01010914,31.858458
E01010924,60.52611
E01010925,37.169735
E01010926,66.542885
E01010931,11.695086
E01010932,12.096595
E01010933,14.265223
E01010935,8.639373
E01010936,7.300227
E01010937,15.428492
E01010881,12.486872
E01010882,14.330896
E01010883,12.497181
E01010887,11.416856
E01010888,20.962812
E01010923,18.632977
E01010916,45.215168
E01010939,18.214083
E01010941,43.780453
E01010942,42.68132
E01010944,58.987015
E01010938,50.89778
E01010940,30.016254
E01010943,46.48323
E01010961,40.821056
E01010917,13.238547
E01010918,12.016989
E01010919,24.4568
E01010920,13.998067
E01010921,19.99737
E01010934,23.950825
E01010967,50.750656
E01010994,60.95781
E01032923,41.423992
E01010927,8.61948
E01010928,48.061466
E01010997,12.865138
E01010999,11.497755
E01010929,41.7277
E01010930,42.666782
E01010998,27.987795
E01011000,37.6854
E01010904,10.318597
E01010906,5.1633415
E01010907,8.55982
E01010909,14.630922
E01010960,53.222794
E01010964,73.57115
E01010965,63.57527
E01010966,45.38001
E01010995,57.62578
E01010982,23.789202
E01010983,32.752953
E01010985,20.839642
E01010986,33.550404
E01010987,27.486835
E01010988,29.164928
E01010996,53.21626
E01011001,59.311916
E01011002,36.622875
E01011003,64.434845
E01010878,33.174473
E01010879,18.098667
E01010905,13.922452
E01010908,15.37744
E01010910,28.836946
E01010969,11.489906
E01010970,12.889767
E01010974,36.359047
E01010977,14.18023
E01010975,14.67119
E01010976,13.3838825
E01010978,22.764874
E01010979,28.702442
E01010980,35.00279
E01010981,27.633615
E01010989,27.551794
E01010990,19.163023
E01010991,17.355782
E01010992,23.356411
E01010993,29.83585
E01010875,11.363049
E01010876,12.10549
E01010877,27.26591
E01010880,53.708565
E01010949,27.728708
E01010922,16.95844
E01010956,12.635272
E01010958,38.443577
E01010959,23.708342
E01010968,14.185982
E01010971,8.537276
E01010972,14.31274
E01010973,13.195558
E01010884,23.369045
E01010885,16.857086
E01010886,21.867764
E01010984,25.49335
E01010946,3.7347124
E01010947,7.2476044
E01010950,32.688087
E01010951,12.721867
E01010891,36.3412
E01010892,11.964319
E01010895,30.730265
E01010945,16.794193
E01010948,24.31581
E01010889,42.713913
E01010890,29.808887
E01010893,28.460428
E01010894,38.8267
E01010901,12.858608
E01010903,16.778004
E01010896,13.107834
E01010897,11.013249
E01010898,24.870472
E01010899,12.556125
E01010900,9.631716
E01010902,23.962648
E01010952,14.504184
E01010953,8.561075
E01010954,4.3339767
E01010955,9.610522
E01010957,12.3611
E01011051,14.739815
E01011055,12.199107
E01011056,8.185404
E01011057,15.269382
E01011058,13.644382
E01011048,43.31429
E01011049,20.675688
E01011050,13.448335
E01011052,19.922651
E01011053,15.044013
E01011059,50.44702
E01011062,15.025548
E01011064,30.031956
E01011068,15.827737
E01011069,17.73355
E01011241,9.105451
E01011242,31.193018
E01011243,8.372913
E01011244,8.9284
E01011060,31.455812
E01011061,37.285904
E01011063,21.95893
E01011065,20.717144
E01011066,10.842682
E01011027,33.86586
E01011028,33.887623
E01011030,42.09932
E01011031,16.221472
E01011054,11.878375
E01011013,8.660288
E01011014,33.419033
E01011023,28.032986
E01011024,32.34615
E01011067,16.296984
E01011247,15.061076
E01011249,33.200203
E01011251,43.7959
E01011245,24.283596
E01011246,41.334064
E01011248,18.991056
